Date,T10Y2Y,Close,TenYield,CPIUS,m2,unemp_rate,Trade Balance,Shiller_PE,Inverted12months,SP Daily Return,Cumulative Returns,Trade Balance MoM,Trade Balance YoY,Trade Balance Rolling 12,Real_Yield,CPI YoY
2021-01-27,0.92,3750.77001953125,1.01400005817413,261.582,19395.3,6.3,-68213,34.51,0,-0.025677883699462,1.55284670378168,0,0,0,0.92,0.0139976974156009
2021-01-28,0.95,3787.3798828125,1.057000041008,261.582,19395.3,6.3,-68213,34.51,0,0.00976062597562977,1.57776408563041,0,0,0,0.95,0.0139976974156009
2021-01-29,1,3714.23999023438,1.09300005435944,261.582,19395.3,6.3,-68213,34.51,0,-0.0193114751731246,1.52798365848859,0,0,0,1,0.0139976974156009
2021-01-30,1,3714.23999023438,1.09300005435944,261.582,19395.3,6.3,-68213,34.51,0,0,1.52798365848859,0,0,0,1,0.0139976974156009
2021-01-31,1,3714.23999023438,1.09300005435944,261.582,19395.3,6.3,-68213,34.51,0,0,1.52798365848859,0,0,0,1,0.0139976974156009
2021-02-01,0.98,3773.86010742188,1.07700002193451,263.014,19669.8,6.2,-71078,35.1,0,0.0160517676144394,1.56856226470775,-0.0420007916379576,-0.0420007916379576,0.00350006596982981,0.43256172060768,0.0167621521737451
2021-02-02,1.01,3826.31005859375,1.10500001907349,263.014,19669.8,6.2,-71078,35.1,0,0.0138982234844169,1.6042607170963,0,-0.0420007916379576,0.00700013193965961,0.46256172060768,0.0167621521737451
2021-02-03,1.04,3830.169921875,1.13100004196167,263.014,19669.8,6.2,-71078,35.1,0,0.00100876908095326,1.60688781478644,0,-0.0420007916379576,0.0105001979094894,0.49256172060768,0.0167621521737451
2021-02-04,1.04,3871.73999023438,1.13900005817413,263.014,19669.8,6.2,-71078,35.1,0,0.0108533222304208,1.63518120825888,0,-0.0420007916379576,0.0140002638793192,0.49256172060768,0.0167621521737451
2021-02-05,1.1,3886.830078125,1.16999995708466,263.014,19669.8,6.2,-71078,35.1,0,0.00389749516462534,1.64545181427598,0,-0.0420007916379576,0.017500329849149,0.55256172060768,0.0167621521737451
2021-02-06,1.1,3886.830078125,1.16999995708466,263.014,19669.8,6.2,-71078,35.1,0,0,1.64545181427598,0,-0.0420007916379576,0.0210003958189788,0.55256172060768,0.0167621521737451
2021-02-07,1.1,3886.830078125,1.16999995708466,263.014,19669.8,6.2,-71078,35.1,0,0,1.64545181427598,0,-0.0420007916379576,0.0245004617888086,0.55256172060768,0.0167621521737451
2021-02-08,1.08,3915.59008789063,1.1599999666214,263.014,19669.8,6.2,-71078,35.1,0,0.00739934836037359,1.66502643382039,0,-0.0420007916379576,0.0280005277586384,0.53256172060768,0.0167621521737451
2021-02-09,1.07,3911.22998046875,1.15699994564056,263.014,19669.8,6.2,-71078,35.1,0,-0.00111352499214845,1.6620588602816,0,-0.0420007916379576,0.0315005937284683,0.52256172060768,0.0167621521737451
2021-02-10,1.04,3909.8798828125,1.13300001621246,263.014,19669.8,6.2,-71078,35.1,0,-0.000345184932359355,1.66113995767397,0,-0.0420007916379576,0.0350006596982981,0.49256172060768,0.0167621521737451
2021-02-11,1.05,3916.3798828125,1.15799999237061,263.014,19669.8,6.2,-71078,35.1,0,0.00166245516353936,1.66556398353751,0,-0.0420007916379576,0.0385007256681279,0.50256172060768,0.0167621521737451
2021-02-12,1.09,3934.830078125,1.20000004768372,263.014,19669.8,6.2,-71078,35.1,0,0.00471103311337884,1.67812154372978,0,-0.0420007916379576,0.0420007916379577,0.54256172060768,0.0167621521737451
2021-02-13,1.09,3934.830078125,1.20000004768372,263.014,19669.8,6.2,-71078,35.1,0,0,1.67812154372978,0,0,0.0385007256681279,1.09,0.0167621521737451
2021-02-14,1.09,3934.830078125,1.20000004768372,263.014,19669.8,6.2,-71078,35.1,0,0,1.67812154372978,0,0,0.0350006596982981,1.09,0.0167621521737451
2021-02-15,1.09,3934.830078125,1.20000004768372,263.014,19669.8,6.2,-71078,35.1,0,0,1.67812154372978,0,0,0.0315005937284683,1.09,0.0167621521737451
2021-02-16,1.17,3932.59008789063,1.29900002479553,263.014,19669.8,6.2,-71078,35.1,0,-0.000569272418351141,1.67659696300195,0,0,0.0280005277586384,1.17,0.0167621521737451
2021-02-17,1.18,3931.330078125,1.30099999904633,263.014,19669.8,6.2,-71078,35.1,0,-0.000320402009226672,1.67573937595711,0,0,0.0245004617888086,1.18,0.0167621521737451
2021-02-18,1.18,3913.96997070313,1.28699994087219,263.014,19669.8,6.2,-71078,35.1,0,-0.00441583562735459,1.66392375069124,0,0,0.0210003958189788,1.18,0.0167621521737451
2021-02-19,1.23,3906.7099609375,1.34500002861023,263.014,19669.8,6.2,-71078,35.1,0,-0.00185489664457517,1.65898244746468,0,0,0.017500329849149,1.23,0.0167621521737451
2021-02-20,1.23,3906.7099609375,1.34500002861023,263.014,19669.8,6.2,-71078,35.1,0,0,1.65898244746468,0,0,0.0140002638793192,1.23,0.0167621521737451
2021-02-21,1.23,3906.7099609375,1.34500002861023,263.014,19669.8,6.2,-71078,35.1,0,0,1.65898244746468,0,0,0.0105001979094894,1.23,0.0167621521737451
2021-02-22,1.26,3876.5,1.37000000476837,263.014,19669.8,6.2,-71078,35.1,0,-0.00773283945815384,1.63842096307639,0,0,0.00700013193965961,1.26,0.0167621521737451
2021-02-23,1.26,3881.3701171875,1.36199998855591,263.014,19669.8,6.2,-71078,35.1,0,0.00125631811879279,1.64173565913731,0,0,0.00350006596982981,1.26,0.0167621521737451
2021-02-24,1.26,3925.42993164063,1.38900005817413,263.014,19669.8,6.2,-71078,35.1,0,0.011351613765979,1.67172362201165,0,0,0,1.26,0.0167621521737451
2021-02-25,1.37,3829.34008789063,1.51800000667572,263.014,19669.8,6.2,-71078,35.1,0,-0.0244788075251262,1.60632301370809,0,0,0,1.37,0.0167621521737451
2021-02-26,1.3,3811.14990234375,1.46000003814697,263.014,19669.8,6.2,-71078,35.1,0,-0.00475021416990284,1.59394242119703,0,0,0,1.3,0.0167621521737451
2021-02-27,1.3,3811.14990234375,1.46000003814697,263.014,19669.8,6.2,-71078,35.1,0,0,1.59394242119703,0,0,0,1.3,0.0167621521737451
2021-02-28,1.3,3811.14990234375,1.46000003814697,263.014,19669.8,6.2,-71078,35.1,0,0,1.59394242119703,0,0,0,1.3,0.0167621521737451
2021-03-01,1.32,3901.82006835938,1.44599997997284,264.877,19896.2,6,-74448,35.04,0,0.0237907635068002,1.65565429188998,-0.0474127015391542,-0.0474127015391542,0.00395105846159618,0.611672686625043,0.0261976250895919
2021-03-02,1.29,3870.2900390625,1.41499996185303,264.877,19896.2,6,-74448,35.04,0,-0.00808085169087069,1.634194343415,0,-0.0474127015391542,0.00790211692319235,0.581672686625043,0.0261976250895919
2021-03-03,1.33,3819.71997070313,1.47000002861023,264.877,19896.2,6,-74448,35.04,0,-0.0130662218719981,1.59977537566997,0,-0.0474127015391542,0.0118531753847885,0.621672686625043,0.0261976250895919
2021-03-04,1.4,3768.46997070313,1.54999995231628,264.877,19896.2,6,-74448,35.04,0,-0.0134172139301002,1.5648936332844,0,-0.0474127015391542,0.0158042338463847,0.691672686625043,0.0261976250895919
2021-03-05,1.42,3841.93994140625,1.55400002002716,264.877,19896.2,6,-74448,35.04,0,0.0194959681977822,1.61489871798961,0,-0.0474127015391542,0.0197552923079809,0.711672686625043,0.0261976250895919
2021-03-06,1.42,3841.93994140625,1.55400002002716,264.877,19896.2,6,-74448,35.04,0,0,1.61489871798961,0,-0.0474127015391542,0.0237063507695771,0.711672686625043,0.0261976250895919
2021-03-07,1.42,3841.93994140625,1.55400002002716,264.877,19896.2,6,-74448,35.04,0,0,1.61489871798961,0,-0.0474127015391542,0.0276574092311732,0.711672686625043,0.0261976250895919
2021-03-08,1.42,3821.35009765625,1.59599995613098,264.877,19896.2,6,-74448,35.04,0,-0.00535923103016123,1.60088487163943,0,-0.0474127015391542,0.0316084676927694,0.711672686625043,0.0261976250895919
2021-03-09,1.38,3875.43994140625,1.5460000038147,264.877,19896.2,6,-74448,35.04,0,0.0141546423038221,1.63769946667091,0,-0.0474127015391542,0.0355595261543656,0.671672686625043,0.0261976250895919
2021-03-10,1.37,3898.81005859375,1.51999998092651,264.877,19896.2,6,-74448,35.04,0,0.00603031334270132,1.65360562095881,0,-0.0474127015391542,0.0395105846159618,0.661672686625043,0.0261976250895919
2021-03-11,1.4,3939.34008789063,1.52699995040894,264.877,19896.2,6,-74448,35.04,0,0.0103954870044358,1.68119114370639,0,-0.0474127015391542,0.0434616430775579,0.691672686625043,0.0261976250895919
2021-03-12,1.5,3943.34008789063,1.63499999046326,264.877,19896.2,6,-74448,35.04,0,0.00101539849587895,1.68391362116087,0,-0.0474127015391542,0.0474127015391541,0.791672686625043,0.0261976250895919
2021-03-13,1.5,3943.34008789063,1.63499999046326,264.877,19896.2,6,-74448,35.04,0,0,1.68391362116087,0,0,0.0434616430775579,1.5,0.0261976250895919
2021-03-14,1.5,3943.34008789063,1.63499999046326,264.877,19896.2,6,-74448,35.04,0,0,1.68391362116087,0,0,0.0395105846159618,1.5,0.0261976250895919
2021-03-15,1.48,3968.93994140625,1.60699999332428,264.877,19896.2,6,-74448,35.04,0,0.00649192130149712,1.70133737716946,0,0,0.0355595261543656,1.48,0.0261976250895919
2021-03-16,1.47,3962.7099609375,1.62100005149841,264.877,19896.2,6,-74448,35.04,0,-0.00156968373437838,1.69709713182745,0,0,0.0316084676927694,1.47,0.0261976250895919
2021-03-17,1.5,3974.1201171875,1.64100003242493,264.877,19896.2,6,-74448,35.04,0,0.00287938213053085,1.70486310511314,0,0,0.0276574092311732,1.5,0.0261976250895919
2021-03-18,1.55,3915.4599609375,1.73000001907349,264.877,19896.2,6,-74448,35.04,0,-0.0147605393194592,1.66493786689637,0,0,0.0237063507695771,1.55,0.0261976250895919
2021-03-19,1.58,3913.10009765625,1.73199999332428,264.877,19896.2,6,-74448,35.04,0,-0.000602703974703633,1.66333169825165,0,0,0.0197552923079809,1.58,0.0261976250895919
2021-03-20,1.58,3913.10009765625,1.73199999332428,264.877,19896.2,6,-74448,35.04,0,0,1.66333169825165,0,0,0.0158042338463847,1.58,0.0261976250895919
2021-03-21,1.58,3913.10009765625,1.73199999332428,264.877,19896.2,6,-74448,35.04,0,0,1.66333169825165,0,0,0.0118531753847885,1.58,0.0261976250895919
2021-03-22,1.54,3940.59008789063,1.68400001525879,264.877,19896.2,6,-74448,35.04,0,0.00702511807731177,1.68204191791091,0,0,0.00790211692319235,1.54,0.0261976250895919
2021-03-23,1.48,3910.52001953125,1.63800001144409,264.877,19896.2,6,-74448,35.04,0,-0.00763085418394061,1.66157564712012,0,0,0.00395105846159618,1.48,0.0261976250895919
2021-03-24,1.48,3889.13989257813,1.6139999628067,264.877,19896.2,6,-74448,35.04,0,-0.00546733601831495,1.64702391871915,0,0,0,1.48,0.0261976250895919
2021-03-25,1.49,3909.52001953125,1.6139999628067,264.877,19896.2,6,-74448,35.04,0,0.00524026584695947,1.6608950277565,0,0,0,1.49,0.0261976250895919
2021-03-26,1.53,3974.5400390625,1.6599999666214,264.877,19896.2,6,-74448,35.04,0,0.0166312026045197,1.70514891207248,0,0,0,1.53,0.0261976250895919
2021-03-27,1.53,3974.5400390625,1.6599999666214,264.877,19896.2,6,-74448,35.04,0,0,1.70514891207248,0,0,0,1.53,0.0261976250895919
2021-03-28,1.53,3974.5400390625,1.6599999666214,264.877,19896.2,6,-74448,35.04,0,0,1.70514891207248,0,0,0,1.53,0.0261976250895919
2021-03-29,1.59,3971.09008789063,1.72099995613098,264.877,19896.2,6,-74448,35.04,0,-0.000868012685233621,1.70280080850135,0,0,0,1.59,0.0261976250895919
2021-03-30,1.57,3958.55004882813,1.72599995136261,264.877,19896.2,6,-74448,35.04,0,-0.00315783293376781,1.69426581509485,0,0,0,1.57,0.0261976250895919
2021-03-31,1.58,3972.88989257813,1.74600005149841,264.877,19896.2,6,-74448,35.04,0,0.00362249903957768,1.7040257904224,0,0,0,1.58,0.0261976250895919
2021-04-01,1.52,4019.8701171875,1.67900002002716,267.054,20108.6,6.1,-68899,36.72,0,0.0118252017749447,1.7360014409988,0.0745352460777993,0.0745352460777993,-0.00621127050648327,0.698109084593991,0.0415969483870211
2021-04-02,1.53,4019.8701171875,1.67900002002716,267.054,20108.6,6.1,-68899,36.72,0,0,1.7360014409988,0,0.0745352460777993,-0.0124225410129665,0.708109084593991,0.0415969483870211
2021-04-03,1.53,4019.8701171875,1.67900002002716,267.054,20108.6,6.1,-68899,36.72,0,0,1.7360014409988,0,0.0745352460777993,-0.0186338115194498,0.708109084593991,0.0415969483870211
2021-04-04,1.53,4019.8701171875,1.67900002002716,267.054,20108.6,6.1,-68899,36.72,0,0,1.7360014409988,0,0.0745352460777993,-0.0248450820259331,0.708109084593991,0.0415969483870211
2021-04-05,1.56,4077.90991210938,1.72000002861023,267.054,20108.6,6.1,-68899,36.72,0,0.0144382264177436,1.77550444928321,0,0.0745352460777993,-0.0310563525324164,0.738109084593991,0.0415969483870211
2021-04-06,1.51,4073.93994140625,1.65600001811981,267.054,20108.6,6.1,-68899,36.72,0,-0.000973530751951168,1.77280241034966,0,0.0745352460777993,-0.0372676230388996,0.688109084593991,0.0415969483870211
2021-04-07,1.52,4079.94995117188,1.65299999713898,267.054,20108.6,6.1,-68899,36.72,0,0.00147523278498563,1.77689293937169,0,0.0745352460777993,-0.0434788935453829,0.698109084593991,0.0415969483870211
2021-04-08,1.5,4097.169921875,1.63199996948242,267.054,20108.6,6.1,-68899,36.72,0,0.00422063282864027,1.78861318487322,0,0.0745352460777993,-0.0496901640518662,0.678109084593991,0.0415969483870211
2021-04-09,1.51,4128.7998046875,1.66600000858307,267.054,20108.6,6.1,-68899,36.72,0,0.00771993434873819,1.81014109558447,0,0.0745352460777993,-0.0559014345583495,0.688109084593991,0.0415969483870211
2021-04-10,1.51,4128.7998046875,1.66600000858307,267.054,20108.6,6.1,-68899,36.72,0,0,1.81014109558447,0,0.0745352460777993,-0.0621127050648327,0.688109084593991,0.0415969483870211
2021-04-11,1.51,4128.7998046875,1.66600000858307,267.054,20108.6,6.1,-68899,36.72,0,0,1.81014109558447,0,0.0745352460777993,-0.068323975571316,0.688109084593991,0.0415969483870211
2021-04-12,1.51,4127.990234375,1.67499995231628,267.054,20108.6,6.1,-68899,36.72,0,-0.000196078848768821,1.80959008635357,0,0.0745352460777993,-0.0745352460777993,0.688109084593991,0.0415969483870211
2021-04-13,1.48,4141.58984375,1.62300002574921,267.054,20108.6,6.1,-68899,36.72,0,0.00329448680904143,1.81884624383187,0,0,-0.068323975571316,1.48,0.0415969483870211
2021-04-14,1.48,4124.66015625,1.63800001144409,267.054,20108.6,6.1,-68899,36.72,0,-0.00408772672782853,1.80732357069932,0,0,-0.0621127050648327,1.48,0.0415969483870211
2021-04-15,1.4,4170.419921875,1.52999997138977,267.054,20108.6,6.1,-68899,36.72,0,0.0110941905251665,1.83846855325845,0,0,-0.0559014345583495,1.4,0.0415969483870211
2021-04-16,1.43,4185.47021484375,1.57299995422363,267.054,20108.6,6.1,-68899,36.72,0,0.00360881955550973,1.84871207408115,0,0,-0.0496901640518662,1.43,0.0415969483870211
2021-04-17,1.43,4185.47021484375,1.57299995422363,267.054,20108.6,6.1,-68899,36.72,0,0,1.84871207408115,0,0,-0.0434788935453829,1.43,0.0415969483870211
2021-04-18,1.43,4185.47021484375,1.57299995422363,267.054,20108.6,6.1,-68899,36.72,0,0,1.84871207408115,0,0,-0.0372676230388996,1.43,0.0415969483870211
2021-04-19,1.45,4163.259765625,1.60099995136261,267.054,20108.6,6.1,-68899,36.72,0,-0.00530656009448605,1.83359521226815,0,0,-0.0310563525324164,1.45,0.0415969483870211
2021-04-20,1.43,4134.93994140625,1.56200003623962,267.054,20108.6,6.1,-68899,36.72,0,-0.00680231977177592,1.81432019153053,0,0,-0.0248450820259331,1.43,0.0415969483870211
2021-04-21,1.42,4173.419921875,1.56400001049042,267.054,20108.6,6.1,-68899,36.72,0,0.00930605547215357,1.84051041134932,0,0,-0.0186338115194498,1.42,0.0415969483870211
2021-04-22,1.41,4134.97998046875,1.55400002002716,267.054,20108.6,6.1,-68899,36.72,0,-0.0092106574765618,1.81434744289177,0,0,-0.0124225410129665,1.41,0.0415969483870211
2021-04-23,1.42,4180.169921875,1.56700003147125,267.054,20108.6,6.1,-68899,36.72,0,0.0109286965401769,1.84510459205376,0,0,-0.00621127050648327,1.42,0.0415969483870211
2021-04-24,1.42,4180.169921875,1.56700003147125,267.054,20108.6,6.1,-68899,36.72,0,0,1.84510459205376,0,0,0,1.42,0.0415969483870211
2021-04-25,1.42,4180.169921875,1.56700003147125,267.054,20108.6,6.1,-68899,36.72,0,0,1.84510459205376,0,0,0,1.42,0.0415969483870211
2021-04-26,1.4,4187.6201171875,1.57000005245209,267.054,20108.6,6.1,-68899,36.72,0,0.00178227092480454,1.8501753392462,0,0,0,1.4,0.0415969483870211
2021-04-27,1.46,4186.72021484375,1.62199997901917,267.054,20108.6,6.1,-68899,36.72,0,-0.000214895888014377,1.84956284828568,0,0,0,1.46,0.0415969483870211
2021-04-28,1.46,4183.18017578125,1.62000000476837,267.054,20108.6,6.1,-68899,36.72,0,-0.000845539916889848,1.84715342915177,0,0,0,1.46,0.0415969483870211
2021-04-29,1.49,4211.47021484375,1.63999998569489,267.054,20108.6,6.1,-68899,36.72,0,0.00676280673404572,1.8664081775353,0,0,0,1.49,0.0415969483870211
2021-04-30,1.49,4181.169921875,1.63100004196167,267.054,20108.6,6.1,-68899,36.72,0,-0.00719470669932643,1.84578521141738,0,0,0,1.49,0.0415969483870211
2021-05-01,1.49,4181.169921875,1.63100004196167,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.84578521141738,-0.0339778911115743,-0.0339778911115743,0.00283149092596452,0.688289484523716,0.0499270653759447
2021-05-02,1.49,4181.169921875,1.63100004196167,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.84578521141738,0,-0.0339778911115743,0.00566298185192904,0.688289484523716,0.0499270653759447
2021-05-03,1.47,4192.66015625,1.60699999332428,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.00274809074725368,1.85360568742555,0,-0.0339778911115743,0.00849447277789356,0.668289484523716,0.0499270653759447
2021-05-04,1.45,4164.66015625,1.59200000762939,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.00667833760822723,1.83454834524416,0,-0.0339778911115743,0.0113259637038581,0.648289484523716,0.0499270653759447
2021-05-05,1.43,4167.58984375,1.58399999141693,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.000703463761767775,1.83654234728602,0,-0.0339778911115743,0.0141574546298226,0.628289484523716,0.0499270653759447
2021-05-06,1.42,4201.6201171875,1.56099998950958,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.00816545646605182,1.85970401033689,0,-0.0339778911115743,0.0169889455557871,0.618289484523716,0.0499270653759447
2021-05-07,1.46,4232.60009765625,1.57700002193451,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.00737334161696834,1.88078958492852,0,-0.0339778911115743,0.0198204364817516,0.658289484523716,0.0499270653759447
2021-05-08,1.46,4232.60009765625,1.57700002193451,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.88078958492852,0,-0.0339778911115743,0.0226519274077162,0.658289484523716,0.0499270653759447
2021-05-09,1.46,4232.60009765625,1.57700002193451,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.88078958492852,0,-0.0339778911115743,0.0254834183336807,0.658289484523716,0.0499270653759447
2021-05-10,1.47,4188.43017578125,1.60199999809265,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.0104356473221882,1.85072668081078,0,-0.0339778911115743,0.0283149092596452,0.668289484523716,0.0499270653759447
2021-05-11,1.48,4152.10009765625,1.62399995326996,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.00867391280271812,1.82599972615704,0,-0.0339778911115743,0.0311464001856097,0.678289484523716,0.0499270653759447
2021-05-12,1.53,4063.0400390625,1.69500005245209,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.0214494006645027,1.76538372575292,0,-0.0339778911115743,0.0339778911115742,0.728289484523716,0.0499270653759447
2021-05-13,1.5,4112.5,1.66799998283386,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.0121731414069235,1.79904713289092,0,0,0.0311464001856097,1.5,0.0499270653759447
2021-05-14,1.47,4173.85009765625,1.63499999046326,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.0149179568768998,1.8408031973158,0,0,0.0283149092596452,1.47,0.0499270653759447
2021-05-15,1.47,4173.85009765625,1.63499999046326,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.8408031973158,0,0,0.0254834183336807,1.47,0.0499270653759447
2021-05-16,1.47,4173.85009765625,1.63499999046326,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.8408031973158,0,0,0.0226519274077162,1.47,0.0499270653759447
2021-05-17,1.48,4163.2900390625,1.63999998569489,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.00253005219322078,1.83361581695592,0,0,0.0198204364817516,1.48,0.0499270653759447
2021-05-18,1.48,4127.830078125,1.64199995994568,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.00851729295936465,1.80948108090862,0,0,0.0169889455557871,1.48,0.0499270653759447
2021-05-19,1.52,4115.68017578125,1.68299996852875,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.00294341145681776,1.80121162210736,0,0,0.0141574546298226,1.52,0.0499270653759447
2021-05-20,1.48,4159.1201171875,1.63399994373322,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.0105547417561433,1.83077768738301,0,0,0.0113259637038581,1.48,0.0499270653759447
2021-05-21,1.46,4155.85986328125,1.63199996948242,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.000783880680141236,1.82855869544409,0,0,0.00849447277789356,1.46,0.0499270653759447
2021-05-22,1.46,4155.85986328125,1.63199996948242,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.82855869544409,0,0,0.00566298185192904,1.46,0.0499270653759447
2021-05-23,1.46,4155.85986328125,1.63199996948242,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.82855869544409,0,0,0.00283149092596452,1.46,0.0499270653759447
2021-05-24,1.46,4197.0498046875,1.60800004005432,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.00991129219013853,1.8565933671516,0,0,0,1.46,0.0499270653759447
2021-05-25,1.41,4188.1298828125,1.56400001049042,269.195,20370.1,5.8,-71240.0427196964,36.55,0,-0.00212528378029675,1.85052229560149,0,0,0,1.41,0.0499270653759447
2021-05-26,1.44,4195.990234375,1.57400000095367,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.00187681657026872,1.85587220307979,0,0,0,1.44,0.0499270653759447
2021-05-27,1.47,4200.8798828125,1.61000001430511,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.00116531454183155,1.85920019248765,0,0,0,1.47,0.0499270653759447
2021-05-28,1.44,4204.10986328125,1.5809999704361,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0.000768881891140216,1.8613985797388,0,0,0,1.44,0.0499270653759447
2021-05-29,1.44,4204.10986328125,1.5809999704361,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.8613985797388,0,0,0,1.44,0.0499270653759447
2021-05-30,1.44,4204.10986328125,1.5809999704361,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.8613985797388,0,0,0,1.44,0.0499270653759447
2021-05-31,1.44,4204.10986328125,1.5809999704361,269.195,20370.1,5.8,-71240.0427196964,36.55,0,0,1.8613985797388,0,0,0,1.44,0.0499270653759447
2021-06-01,1.46,4202.0400390625,1.61500000953674,271.696,20388.9,5.9,-75749,36.7,0,-0.000492333522686406,1.85998981729623,-0.0632924561548166,-0.0632924561548166,0.00527437134623471,0.530933709764275,0.0539145141332134
2021-06-02,1.46,4208.1201171875,1.59099996089935,271.696,20388.9,5.9,-75749,36.7,0,0.00144693483843072,1.86412803620043,0,-0.0632924561548166,0.0105487426924694,0.530933709764275,0.0539145141332134
2021-06-03,1.47,4192.85009765625,1.625,271.696,20388.9,5.9,-75749,36.7,0,-0.00362870334163745,1.85373496522459,0,-0.0632924561548166,0.0158231140387041,0.540933709764275,0.0539145141332134
2021-06-04,1.42,4229.89013671875,1.55999994277954,271.696,20388.9,5.9,-75749,36.7,0,0.00883409571050597,1.8789451330398,0,-0.0632924561548166,0.0210974853849388,0.490933709764275,0.0539145141332134
2021-06-05,1.42,4229.89013671875,1.55999994277954,271.696,20388.9,5.9,-75749,36.7,0,0,1.8789451330398,0,-0.0632924561548166,0.0263718567311735,0.490933709764275,0.0539145141332134
2021-06-06,1.42,4229.89013671875,1.55999994277954,271.696,20388.9,5.9,-75749,36.7,0,0,1.8789451330398,0,-0.0632924561548166,0.0316462280774082,0.490933709764275,0.0539145141332134
2021-06-07,1.41,4226.52001953125,1.56900000572205,271.696,20388.9,5.9,-75749,36.7,0,-0.000796738704451183,1.87665136602432,0,-0.0632924561548166,0.036920599423643,0.480933709764275,0.0539145141332134
2021-06-08,1.39,4227.259765625,1.52799999713898,271.696,20388.9,5.9,-75749,36.7,0,0.000175024864505824,1.87715485153989,0,-0.0632924561548166,0.0421949707698777,0.460933709764275,0.0539145141332134
2021-06-09,1.34,4219.5498046875,1.4889999628067,271.696,20388.9,5.9,-75749,36.7,0,-0.00182386731948569,1.87190730283307,0,-0.0632924561548166,0.0474693421161124,0.410933709764275,0.0539145141332134
2021-06-10,1.31,4239.18017578125,1.45899999141693,271.696,20388.9,5.9,-75749,36.7,0,0.00465224301226219,1.88526811351454,0,-0.0632924561548166,0.0527437134623471,0.380933709764275,0.0539145141332134
2021-06-11,1.31,4247.43994140625,1.46200001239777,271.696,20388.9,5.9,-75749,36.7,0,0.00194843466955907,1.89088986993788,0,-0.0632924561548166,0.0580180848085818,0.380933709764275,0.0539145141332134
2021-06-12,1.31,4247.43994140625,1.46200001239777,271.696,20388.9,5.9,-75749,36.7,0,0,1.89088986993788,0,-0.0632924561548166,0.0632924561548165,0.380933709764275,0.0539145141332134
2021-06-13,1.31,4247.43994140625,1.46200001239777,271.696,20388.9,5.9,-75749,36.7,0,0,1.89088986993788,0,0,0.0580180848085818,1.31,0.0539145141332134
2021-06-14,1.35,4255.14990234375,1.50100004673004,271.696,20388.9,5.9,-75749,36.7,0,0.00181520187309525,1.8961374186447,0,0,0.0527437134623471,1.35,0.0539145141332134
2021-06-15,1.35,4246.58984375,1.49899995326996,271.696,20388.9,5.9,-75749,36.7,0,-0.00201169378052579,1.89031127701207,0,0,0.0474693421161124,1.35,0.0539145141332134
2021-06-16,1.36,4223.7001953125,1.56900000572205,271.696,20388.9,5.9,-75749,36.7,0,-0.00539012461285571,1.87473213905903,0,0,0.0421949707698777,1.36,0.0539145141332134
2021-06-17,1.29,4221.85986328125,1.5110000371933,271.696,20388.9,5.9,-75749,36.7,0,-0.0004357155920518,1.87347957344307,0,0,0.036920599423643,1.29,0.0539145141332134
2021-06-18,1.19,4166.4501953125,1.45000004768372,271.696,20388.9,5.9,-75749,36.7,0,-0.0131244687799006,1.83576668049174,0,0,0.0316462280774082,1.19,0.0539145141332134
2021-06-19,1.19,4166.4501953125,1.45000004768372,271.696,20388.9,5.9,-75749,36.7,0,0,1.83576668049174,0,0,0.0263718567311735,1.19,0.0539145141332134
2021-06-20,1.19,4166.4501953125,1.45000004768372,271.696,20388.9,5.9,-75749,36.7,0,0,1.83576668049174,0,0,0.0210974853849388,1.19,0.0539145141332134
